,Candidate ID,Start,End,Strand,Type,Length,mean reads coverage,mean conservation,-10 promoter consensus,Terminator,MFE p-val,Array p-val,p-adj,Relative position to CDSs,Within,Antisense to,DistClosestGeneUP,DistClosestGeneDOWN,Northern_validation
591,candidate_592,4336195,4336311,1,A,116,1878.051,1.828,1,0,0.132,1.77E-02,1.00E+00,Intergenic,,,114,466,0
592,candidate_593,4341478,4341566,1,A,88,337.798,0.349,0,0,0.762,1.35E-03,1.00E+00,Within 5'/3' UTRs,"3', Rv3864; 5', Rv3865",,0,0,0
593,candidate_594,4352579,4352609,1,A,30,196.258,0.088,0,1,0.043,6.88E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv2874; 5', Rv3875",,3,0,0
594,candidate_595,4352898,4352979,1,A,81,602.744,0.247,0,1,0.001,0.00E+00,0.00E+00,Within 5'/3' UTRs,"3', Rv3875; 5', Rv3876",,2,31,0
595,candidate_596,4364741,4364844,1,A,103,658.865,0.106,1,0,0.935,7.15E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv3883c",-16,-1427,0
596,candidate_597,4383927,4384037,1,A,110,408.072,0.063,1,0,0.707,3.14E-02,1.00E+00,AS to 5'/3' UTRs,,"5', Rv3898c",-58,-384,0
597,candidate_598,4403090,4403125,1,A,35,84.556,2.003,1,0,0.455,1.00E+00,1.00E+00,Within 5'/3' UTRs,"3', Rv3914; 5', Rv3915",,8,67,0
598,candidate_599,4409497,4409539,1,A,42,173.558,0,0,0,0.952,7.85E-02,1.00E+00,AS to 5'/3' UTRs,,Rv3921c,-572,-570,0
599,candidate_600,4410395,4410425,1,A,30,109.452,0,0,0,1,9.94E-01,1.00E+00,AS to 5'/3' UTRs,,"Rv3922c, Rv3923c",-367,-372,0
600,candidate_601,4411270,4411355,1,A,85,157.198,0.044,1,0,0.405,7.51E-01,1.00E+00,Intergenic,,,341,-4411355,0
601,candidate_602,58147,58191,1,B,44,201.978,4.792,1,0,0.783,,,Within 5'/3' UTRs,"5', Rv0053",,174,1,0
602,candidate_603,79143,79173,1,B,30,129.516,0.95,0,0,0.786,,,Intergenic,,,247,313,0
603,candidate_604,528426,528462,1,B,36,68.649,5.767,1,0,0.158,,,Intergenic,,,112,146,0
604,candidate_605,528508,528541,1,B,33,77.382,2.85,0,0,0.863,,,Within 5'/3' UTRs,"5', Rv0440",,194,67,0
605,candidate_606,528567,528607,1,B,40,61.902,2.675,0,0,0.096,,,Within 5'/3' UTRs,"5', Rv0440",,253,1,0
606,candidate_607,559826,559870,1,B,44,104.044,0.95,1,0,0.76,,,Within 5'/3' UTRs,"3', Rv0468; 5', Rv0469",,71,18,0
607,candidate_608,591070,591110,1,B,40,223.22,4.644,1,0,0.937,,,Within 5'/3' UTRs,"3', Rv0500; 5', Rv0500A",,100,1,0
608,candidate_609,733363,733394,1,B,31,76.688,2.399,1,0,0.815,,,Within 5'/3' UTRs,"3', Rv0637",,38,130,0
609,candidate_610,733631,733672,1,B,41,43.905,0.95,0,0,0.249,,,Within 5'/3' UTRs,"3', Rvnt08; 5', Rv0638",,35,65,0
610,candidate_611,736230,736279,1,B,49,310.6,2.504,0,1,0.005,,,AS to 5'/3' UTRs,"4', Rv0641","3', Rv0642c",6,19,0
611,candidate_612,759660,759742,1,B,82,102.892,1.595,1,0,0.627,,,Within 5'/3' UTRs,"5', Rv0667",,351,65,0
612,candidate_613,781376,781424,1,B,48,58.122,1.583,1,0,0.008,,,Within 5'/3' UTRs,"3', Rv0681",,65,136,0
613,candidate_614,784764,784816,1,B,52,221.283,2.411,1,0,0.025,,,Within 5'/3' UTRs,"5', Rv0685",,174,5,0
614,candidate_615,800342,800377,1,B,35,30.222,5.302,0,0,0.457,,,Intergenic,,,492,110,0
615,candidate_616,965544,965595,1,B,51,274.077,3.865,1,0,0.844,,,AS to 5'/3' UTRs,,"5', Rv0867c",9,388,0
616,candidate_617,965727,965758,1,B,31,47.156,0.95,0,0,0.594,,,Intergenic,,,192,225,0
617,candidate_618,967821,967853,1,B,32,97.091,1.977,1,0,0.002,,,Within 5'/3' UTRs,"5', Rv0871",,88,45,0
618,candidate_619,1127911,1127951,1,B,40,99.171,2.643,0,0,0.417,,,Within 5'/3' UTRs,"3', Rv1008",,28,140,0
619,candidate_620,1200524,1200554,1,B,30,44.903,1.301,1,0,0.014,,,Intergenic,,,154,213,0
620,candidate_621,1261489,1261526,1,B,37,86.5,2.911,0,0,0.294,,,Intergenic,,,143,396,0
621,candidate_622,1261639,1261674,1,B,35,305.556,2.02,0,0,0.52,,,Intergenic,,,293,248,0
622,candidate_623,1301262,1301306,1,B,44,98.111,4.172,1,0,0.801,,,Within 5'/3' UTRs,"3', Rv1170; 5', Rv1171",,47,1,0
623,candidate_624,1306043,1306074,1,B,31,33.5,1.49,0,0,0.311,,,Intergenic,,,42,128,0
624,candidate_625,1364356,1364395,1,B,39,124.45,1.772,1,0,0.565,,,Within 5'/3' UTRs,"5', Rv1221",,206,18,0
625,candidate_626,1413109,1413139,1,B,30,169.419,0.96,0,0,0.756,,,Within 5'/3' UTRs,"3', Rv1264",,22,121,0
626,candidate_627,1453061,1453091,1,B,30,208.355,1.906,0,0,0.508,,,Intergenic,,,114,113,0
627,candidate_628,1453112,1453156,1,B,44,51.644,1.786,0,0,0.544,,,Within 5'/3' UTRs,"5', Rv1297",,165,48,0
628,candidate_629,1455410,1455461,1,B,51,240.135,1.693,0,0,0.001,,,Within 5'/3' UTRs,"3', Rv1298; 5', Rv1299",,5,34,0
629,candidate_630,1459572,1459610,1,B,38,253.974,2.3,1,0,0.113,,,Within 5'/3' UTRs,"3', Rv1302",,63,156,0
630,candidate_631,1473394,1473448,1,B,54,28.782,1.364,0,0,0.306,,,Within 5'/3' UTRs,"3', Rvnr01",,12,210,0
631,candidate_632,1566786,1566816,1,B,30,290.452,0.95,1,0,0.63,,,Within 5'/3' UTRs,"5', Rv1392",,89,9,0
632,candidate_633,1655545,1655576,1,B,31,54.625,1.284,0,0,0.667,,,AS to 5'/3' UTRs,,"3', Rv1468c; 5', Rv1467c",43,33,0
633,candidate_634,1735542,1735577,1,B,35,39.583,3.521,0,0,0.408,,,Intergenic,,,131,399,0
634,candidate_635,1735645,1735677,1,B,32,64.424,2.196,0,0,0.337,,,Intergenic,,,234,299,0
635,candidate_636,1735777,1735818,1,B,41,354.214,1.772,0,0,0.085,,,Intergenic,,,366,158,0
636,candidate_637,1872575,1872610,1,B,35,58.361,2.212,0,1,0.373,,,Within 5'/3' UTRs,"3', Rv1658; 5', Rv1659",,16,29,0
637,candidate_638,2466979,2467012,1,B,33,2738.853,1.189,0,0,0.011,,,AS to 5'/3' UTRs,"3', Rv2201","3', Rv2202c",24,41,0
638,candidate_639,2529890,2529959,1,B,69,42.629,2.23,0,0,0.697,,,AS to 5'/3' UTRs,,"3', Rv2257c; 5', Rv2256c",16,45,0
639,candidate_640,2608531,2608570,1,B,39,69.3,0.95,1,0,0.2,,,Intergenic,,,210,226,0
640,candidate_641,2759492,2759566,1,B,74,72.787,2.454,0,0,0.981,,,AS to 5'/3' UTRs,,"5', Rv2457c",4,213,0
641,candidate_642,2763784,2763842,1,B,58,944.492,0.96,0,0,0.585,,,AS to 5'/3' UTRs,,"3', Rv2462c; 5', Rv2461c",10,49,0
642,candidate_643,2907783,2907816,1,B,33,48.059,1.838,0,0,0.16,,,AS to 5'/3' UTRs,"3', Rv2582","3', Rv2583c",43,10,0
643,candidate_644,2969674,2969706,1,B,32,63.485,1.796,1,0,0.666,,,Within 5'/3' UTRs,"5', Rvnt32",,106,47,0
644,candidate_645,2969709,2969744,1,B,35,56.639,2.382,1,0,0.075,,,Within 5'/3' UTRs,"5', Rvnt32",,141,9,0
645,candidate_646,3017788,3017834,1,B,46,52.553,0.95,0,0,0.193,,,Within 5'/3' UTRs,"5', Rv2703",,133,1,0
646,candidate_647,3023454,3023490,1,B,36,59,1.425,0,0,0.004,,,Within 5'/3' UTRs,"3', Rv2710; 5', Rv2711",,22,75,0
647,candidate_648,3093790,3093828,1,B,38,77.205,3.313,0,0,0.959,,,AS to 5'/3' UTRs,,"3', Rv2786c; 5', Rv2785c",42,77,0
648,candidate_649,3587687,3587733,1,B,46,67.298,1.34,0,0,0.94,,,Within 5'/3' UTRs,"5', Rv3211",,148,65,0
649,candidate_650,3595639,3595706,1,B,67,67.5,1.365,0,0,0.258,,,Within 5'/3' UTRs,"5', Rv3219",,206,7,0
650,candidate_651,3862558,3862588,1,B,30,83.935,2.311,0,1,0.001,,,AS to 5'/3' UTRs,,"3', Rv3444c",168,36,0
651,candidate_652,3880169,3880204,1,B,35,36.611,1.01,0,0,0.013,,,Intergenic,,,99,82,0
652,candidate_653,4041384,4041416,1,B,32,45.333,2.26,1,0,1,,,AS to 5'/3' UTRs,,"3', Rv3598c",65,7,0
653,candidate_654,4100817,4100865,1,B,48,60.163,2.555,0,0,0.429,,,Intergenic,,,307,400,0
654,candidate_655,4116445,4116477,1,B,32,40.788,0.95,1,0,0.588,,,Within 5'/3' UTRs,"5', Rv3676",,66,1,0
655,candidate_656,4121633,4121666,1,B,33,69.912,1.578,0,0,0.071,,,Intergenic,,,79,250,0
656,candidate_657,4153620,4153680,1,B,60,150.164,5.556,1,0,0.516,,,Intergenic,,,137,180,0
657,candidate_658,4168205,4168283,1,B,78,145.329,3.753,0,0,0.96,,,AS to 5'/3' UTRs,"5', Rvnt41","5', Rv3722c",77,62,0
658,candidate_659,4209016,4209046,1,B,30,58.935,0.95,0,1,0.917,,,Within 5'/3' UTRs,"5', Rv3763",,140,1,0
659,candidate_660,4263226,4263263,1,B,37,259.289,1.911,1,0,0.047,,,Intergenic,,,160,92,0
660,candidate_661,4322176,4322227,1,B,51,155.615,1.692,1,0,0.269,,,Intergenic,,,105,99,0
661,candidate_662,4323405,4323435,1,B,30,42.065,2.409,0,0,0.136,,,Within 5'/3' UTRs,"5', Rv3849",,171,64,0
662,candidate_663,1920,1954,1,C,34,50.314,1.772,1,0,0.222,,,Intergenic,,,396,98,0
663,candidate_664,13593,13645,1,C,52,5.698,3.546,0,0,0.194,,,AS to 5'/3' UTRs,,"3', Rv0011c; 5', Rv0010c",35,69,0
664,candidate_665,23794,23824,1,C,30,4.903,2.2,0,0,0.477,,,AS to 5'/3' UTRs,,"3', Rv0020c; 5', Rv0019c",57,37,0
665,candidate_666,58105,58146,1,C,41,15.476,5.322,1,0,0.37,,,Within 5'/3' UTRs,"5', Rv0053",,132,46,0
666,candidate_667,133846,133880,1,C,34,3.543,2.49,1,0,0.92,,,Within 5'/3' UTRs,"3', Rv0110; 5', Rv0111",,77,70,0
667,candidate_668,139759,139792,1,C,33,15.176,1.772,0,0,0.004,,,Intergenic,,,86,475,0
668,candidate_669,154133,154231,1,C,98,1.03,2.574,0,0,0.449,,,Within 5'/3' UTRs,"3', Rv0126; 5', Rv0127",,4,1,0
669,candidate_670,157620,157671,1,C,51,2.404,1.772,0,0,0.298,,,AS to 5'/3' UTRs,,"5', Rv0129c",20,176,0
670,candidate_671,183236,183292,1,C,56,1.912,2.167,0,0,0.006,,,AS to 5'/3' UTRs,,"5', Rv0154c",38,330,0
671,candidate_672,248919,248968,1,C,49,0.48,3.894,0,0,0.129,,,AS to 5'/3' UTRs,"5', Rv0209","5', Rv0208c",13,70,0
672,candidate_673,267767,267811,1,C,44,19.044,2.589,0,0,0.521,,,AS to 5'/3' UTRs,,"3', Rv0224c; 5', Rv0223c",3,52,0
673,candidate_674,272864,272951,1,C,87,0.898,3.356,0,0,0.342,,,AS to 5'/3' UTRs,,"5', Rv0227c",25,104,0
674,candidate_675,292080,292133,1,C,53,231.426,3.441,1,0,0.399,,,AS to 5'/3' UTRs,"5', Rv0243","5', Rv0242c",51,38,0
675,candidate_676,293668,293710,1,C,42,24.535,1.772,0,0,0.001,,,Intergenic,,,175,88,0
676,candidate_677,295696,295726,1,C,30,120.839,2.365,1,0,0.018,,,AS to 5'/3' UTRs,,"5', Rv0244c",63,279,0
677,candidate_678,330347,330377,1,C,30,21.129,3.116,0,0,0.002,,,AS to 5'/3' UTRs,"5', Rv0274","5', Rv0273c",22,45,0
678,candidate_679,436805,436836,1,C,31,1.75,2.296,1,0,0.49,,,AS to 5'/3' UTRs,"5', Rv0358","5', Rv0357c",36,24,0
679,candidate_680,462029,462085,1,C,56,5.982,4.333,0,0,0.17,,,AS to 5'/3' UTRs,"5', Rv0385","5', Rv0384c",27,50,0
680,candidate_681,501056,501142,1,C,86,6.138,3.93,1,0,0.919,,,AS to 5'/3' UTRs,"5', Rv0415","5', Rv0414c",38,6,0
681,candidate_682,510231,510323,1,C,92,1.774,5.48,0,0,0.083,,,AS to 5'/3' UTRs,,"5', Rv0423c",6,54,0
682,candidate_683,528390,528425,1,C,35,0.861,3.988,0,0,0.012,,,AS to 5'/3' UTRs,,"5', Rv0439c",76,183,0
683,candidate_684,549618,549650,1,C,32,2.242,1.772,0,0,0.73,,,AS to 5'/3' UTRs,"5', Rv0458","5', Rv0457c",11,25,0
684,candidate_685,557300,557333,1,C,33,0,1.772,0,0,0.458,,,Within 5'/3' UTRs,"3', Rv0466",,48,194,0
685,candidate_686,557418,557448,1,C,30,7.839,1.796,0,0,0.76,,,Within 5'/3' UTRs,"5', Rv0467",,166,79,0
686,candidate_687,565686,565731,1,C,45,15.978,1.786,0,0,0.286,,,Within 5'/3' UTRs,"5', Rv0475",,243,66,0
687,candidate_688,573883,573922,1,C,39,12.1,1.772,0,0,0.179,,,AS to 5'/3' UTRs,"5', Rv0485","5', Rv0484c",82,62,0
688,candidate_689,580586,580648,1,C,62,9.286,2.691,0,0,0.881,,,Within 5'/3' UTRs,"3', Rv0490",,5,161,0
689,candidate_690,580656,580725,1,C,69,0.257,2.647,0,0,0.571,,,Within 5'/3' UTRs,"3', Rv0490",,75,84,0
690,candidate_691,580733,580801,1,C,68,1.623,2.658,0,0,0.502,,,Within 5'/3' UTRs,"5', Rv0491",,152,8,0
691,candidate_692,590980,591069,1,C,89,32.589,4.795,0,0,0.762,,,Within 5'/3' UTRs,"3', Rv0500; 5', Rv0500A",,10,42,0
692,candidate_693,595347,595389,1,C,42,1.581,2.298,0,0,0.628,,,AS to 5'/3' UTRs,,"3', Rv0505c; 5', Rv0504c",45,75,0
693,candidate_694,595401,595447,1,C,46,1.383,2.252,0,0,0.712,,,AS to 5'/3' UTRs,,"3', Rv0505c",99,17,0
694,candidate_695,731415,731470,1,C,55,99.339,2.372,0,0,0.496,,,Within 5'/3' UTRs,"3', Rv0634A; 5', Rvnt06",,51,24,0
695,candidate_696,735460,735502,1,C,42,24.512,3.036,0,0,0.073,,,Within 5'/3' UTRs,"3', Rv0640; 5', Rv0641",,10,15,0
696,candidate_697,748058,748153,1,C,95,21.854,4.796,1,0,0.729,,,Intergenic,,,113,123,0
697,candidate_698,755267,755308,1,C,41,1,2.754,0,0,0.044,,,AS to 5'/3' UTRs,,"3', Rv0661c; 5', Rv0660c",42,27,0
698,candidate_699,759553,759593,1,C,40,4.244,4.818,0,0,0.228,,,Intergenic,,,244,214,0
699,candidate_700,781335,781375,1,C,40,2.805,1.772,0,0,0.078,,,Within 5'/3' UTRs,"3', Rv0681",,24,185,0
700,candidate_701,787046,787077,1,C,31,4.063,1.772,1,0,0.191,,,Within 5'/3' UTRs,"5', Rv0687",,100,22,0
701,candidate_702,791791,791828,1,C,37,10.395,2.533,0,0,0.649,,,Within 5'/3' UTRs,"5', Rv0692",,125,3,0
702,candidate_703,795472,795518,1,C,46,0.872,2.564,0,0,0.11,,,Within 5'/3' UTRs,"3', Rv0695; 5', Rv0696",,2,1,0
703,candidate_704,800189,800341,1,C,152,35.974,3.261,1,0,0.018,,,Intergenic,,,339,146,0
704,candidate_705,802438,802473,1,C,35,198.306,2.608,0,0,0.36,,,Within 5'/3' UTRs,"3', Rv0703; 5', Rv0704",,3,55,0
705,candidate_706,811207,811253,1,C,46,10.979,1.772,1,0,0.505,,,Intergenic,,,320,120,0
706,candidate_707,812899,812967,1,C,68,20.087,2.281,0,0,0.674,,,Within 5'/3' UTRs,"5', Rv0718",,87,9,0
707,candidate_708,824694,824762,1,C,68,4.203,2.262,1,0,0.583,,,Within 5'/3' UTRs,"5', Rv0732",,55,38,0
708,candidate_709,863163,863195,1,C,32,0.182,2.571,0,0,0.382,,,Within 5'/3' UTRs,"3', Rv0769; 5', Rv0770",,5,61,0
709,candidate_710,905089,905185,1,C,96,18.979,4.799,0,0,0.035,,,AS to 5'/3' UTRs,,"3', Rv0811c; 5', Rv0810c",2,49,0
710,candidate_711,908020,908065,1,C,45,2.174,1.849,0,0,0.165,,,AS to 5'/3' UTRs,,"5', Rv0813c",2,116,0
711,candidate_712,918756,918819,1,C,63,11.516,3.849,0,0,0.941,,,AS to 5'/3' UTRs,,"5', Rv0824c",6,93,0
712,candidate_713,923933,923998,1,C,65,20.545,3.401,1,0,0.64,,,AS to 5'/3' UTRs,"5', Rvnt11","5', Rvnt10",58,1,0
713,candidate_714,954968,955006,1,C,38,0,2.191,1,0,0.209,,,AS to 5'/3' UTRs,"5', Rv0859","5', Rv0858c",48,71,0
714,candidate_715,960174,960328,1,C,154,0.271,2.489,0,0,0.643,,,AS to 5'/3' UTRs,,"3', Rv0862c; 5', Rv0861c",23,14,0
715,candidate_716,965677,965721,1,C,44,21.8,3.186,0,0,0.063,,,Intergenic,,,142,262,0
716,candidate_717,967854,967889,1,C,35,15.833,1.89,1,0,0.918,,,Within 5'/3' UTRs,"5', Rv0871",,121,9,0
717,candidate_718,981286,981316,1,C,30,467.097,2.042,0,0,0.752,,,AS to 5'/3' UTRs,,"5', Rv0883c",19,108,0
718,candidate_719,1057973,1058109,1,C,136,6.438,4.03,0,0,0.011,,,AS to 5'/3' UTRs,,"5', Rv0948c",10,151,0
719,candidate_720,1064054,1064112,1,C,58,34.153,2.757,0,0,0.001,,,AS to 5'/3' UTRs,"3', Rv0952","3', Rv0953c",3,2,0
720,candidate_721,1112253,1112307,1,C,54,3.909,3.717,0,0,0.029,,,Within 5'/3' UTRs,"3', Rv0995; 5', Rv0996",,30,77,0
721,candidate_722,1131446,1131476,1,C,30,2.903,2.267,0,0,0.032,,,Within 5'/3' UTRs,"3', Rv1012",,25,149,0
722,candidate_723,1131502,1131545,1,C,43,36.864,2.271,1,0,0.995,,,Intergenic,,,81,80,0
723,candidate_724,1179350,1179395,1,C,45,4.435,2.572,0,0,0.537,,,Within 5'/3' UTRs,"5', Rv1057",,958,1,0
724,candidate_725,1187328,1187362,1,C,34,8.914,2.281,0,0,0.684,,,AS to 5'/3' UTRs,"5', Rv1065","5', Rv1064c",5,73,0
725,candidate_726,1205928,1205968,1,C,40,2.171,3.384,0,0,0.428,,,AS to 5'/3' UTRs,,"3', Rv1081c",130,16,0
726,candidate_727,1222830,1222877,1,C,47,26.917,2.504,1,0,0.453,,,Within 5'/3' UTRs,"3', Rv1094",,44,120,0
727,candidate_728,1236100,1236134,1,C,34,4.4,1.772,1,0,0.096,,,AS to 5'/3' UTRs,"5', Rv1110","5', Rv1109c",5,51,0
728,candidate_729,1261438,1261488,1,C,50,10.706,3.032,0,0,0.43,,,Intergenic,,,92,434,0
729,candidate_730,1261527,1261607,1,C,80,30.395,2.19,0,0,0.644,,,Intergenic,,,181,315,0
730,candidate_731,1271970,1272033,1,C,63,6.063,2.505,0,0,0.167,,,Within 5'/3' UTRs,"3', Rv1144",,62,390,0
731,candidate_732,1272192,1272239,1,C,47,1.5,3.534,0,0,0.137,,,Intergenic,,,284,184,0
732,candidate_733,1284910,1284965,1,C,55,1.518,2.452,0,0,0.765,,,Within 5'/3' UTRs,"5', Rv1159",,48,27,0
733,candidate_734,1308881,1308912,1,C,31,10.781,2.57,0,0,0.974,,,Intergenic,,,89,93,0
734,candidate_735,1354176,1354220,1,C,44,12.556,2.191,0,0,0.392,,,Within 5'/3' UTRs,"3', Rv1201; 5', Rv1211",,40,23,0
735,candidate_736,1374262,1374306,1,C,44,7.089,1.772,1,0,0.289,,,AS to 5'/3' UTRs,,"3', Rv1231c; 5', Rv1230c",65,16,0
736,candidate_737,1425329,1425382,1,C,53,5.296,3.368,0,0,0.72,,,AS to 5'/3' UTRs,"3', Rv1276c","3', Rv1275",36,56,0
737,candidate_738,1451781,1451819,1,C,38,1.308,2.195,0,0,0.354,,,Within 5'/3' UTRs,"3', Rv1295",,2,178,0
738,candidate_739,1451837,1451876,1,C,39,0,2.195,0,0,0.37,,,Within 5'/3' UTRs,"3', Rv1295",,58,121,0
739,candidate_740,1451894,1451933,1,C,39,0,2.195,0,0,0.383,,,Within 5'/3' UTRs,"5', Rv1296",,115,64,0
740,candidate_741,1451951,1451990,1,C,39,34.85,2.195,0,0,0.365,,,Within 5'/3' UTRs,"5', Rv1296",,172,7,0
741,candidate_742,1452964,1453006,1,C,42,8.419,2.2,0,0,0.03,,,Within 5'/3' UTRs,"3', Rv1296",,17,198,0
742,candidate_743,1453157,1453203,1,C,46,10.979,2.181,0,0,0.018,,,Within 5'/3' UTRs,"5', Rv1297",,210,1,0
743,candidate_744,1455049,1455088,1,C,39,18.55,2.853,0,0,0.724,,,Within 5'/3' UTRs,"3', Rv1297; 5', Rv1298",,37,75,0
744,candidate_745,1459645,1459717,1,C,72,24.493,3.155,0,0,0.734,,,Within 5'/3' UTRs,"5', Rv1303",,136,49,0
745,candidate_746,1507537,1507572,1,C,35,4.806,2.54,0,0,0.23,,,Within 5'/3' UTRs,"3', Rv1340; 5', Rv1341",,3,1,0
746,candidate_747,1625367,1625417,1,C,50,0.765,2.551,0,0,0.626,,,AS to 5'/3' UTRs,,"3', Rv1447c; 5', Rv1446c",2,1,0
747,candidate_748,1634972,1635011,1,C,39,25.85,2.017,1,0,0.016,,,Within 5'/3' UTRs,"5', Rv1451",,345,18,0
748,candidate_749,1644262,1644362,1,C,100,0,2.596,0,0,0.14,,,AS to 5'/3' UTRs,,"3', Rv1459c; 5', Rv1458c",2,1,0
749,candidate_750,1666049,1666091,1,C,42,27.721,2.195,0,0,0.726,,,AS to 5'/3' UTRs,,"5', Rv1475c",3,113,0
750,candidate_751,1666831,1666930,1,C,99,20.82,2.632,0,0,0.297,,,Within 5'/3' UTRs,"3', Rv1476; 5', Rv1477",,67,60,0
751,candidate_752,1669170,1669230,1,C,60,6.623,2.335,0,0,0.32,,,Within 5'/3' UTRs,"3', Rv1478; 5', Rv1479",,26,53,0
752,candidate_753,1735491,1735541,1,C,50,98.471,2.764,0,1,0.722,,,Intergenic,,,80,435,0
753,candidate_754,1735578,1735644,1,C,66,8.746,2.7,0,1,0.672,,,Intergenic,,,167,332,0
754,candidate_755,1736298,1736458,1,C,160,10.211,4.779,1,0,0.623,,,Within 5'/3' UTRs,"5', Rv1536",,86,61,0
755,candidate_756,1747647,1747693,1,C,46,1.787,2.943,0,0,0.662,,,Within 5'/3' UTRs,"3', Rv1546; 5', Rv1547",,21,1,0
756,candidate_757,1774784,1774814,1,C,30,2.419,2.608,1,0,0.387,,,AS to 5'/3' UTRs,,"5', Rv1567c",164,46,0
757,candidate_758,1799515,1799554,1,C,39,1.3,2.169,0,0,0.594,,,AS to 5'/3' UTRs,"5', Rv1599","5', Rv1598c",32,29,0
758,candidate_759,1836833,1836894,1,C,61,5.306,3.642,0,0,0.904,,,AS to 5'/3' UTRs,,"5', Rv1632c",3,181,0
759,candidate_760,1852139,1852177,1,C,38,10.436,2.587,0,0,0.059,,,Intergenic,,,104,96,0
760,candidate_761,1858653,1858700,1,C,47,12.417,2.253,0,0,0.599,,,Within 5'/3' UTRs,"5', Rv1649",,116,33,0
761,candidate_762,1921474,1921509,1,C,35,10.5,4.139,1,0,0.262,,,Within 5'/3' UTRs,"3', Rv1696; 5', Rv1697",,28,33,0
762,candidate_763,1923729,1923764,1,C,35,8.778,4.223,1,0,0.125,,,Within 5'/3' UTRs,"3', Rv1698; 5', Rv1699",,40,65,0
763,candidate_764,1944762,1944804,1,C,42,0.535,2.56,0,0,0.369,,,Within 5'/3' UTRs,"3', Rv1717; 5', Rv1718",,6,5,0
764,candidate_765,2029754,2029785,1,C,31,2,2.138,1,0,0.046,,,Intergenic,,,277,119,0
765,candidate_766,2047593,2047686,1,C,93,14.053,2.903,1,0,0.017,,,AS to 5'/3' UTRs,,"3', Rv1805c",244,1,0
766,candidate_767,2059469,2059543,1,C,74,0.627,2.473,0,0,0.355,,,Within 5'/3' UTRs,"5', Rv1817",,509,52,0
767,candidate_768,2059546,2059594,1,C,48,0,2.426,0,0,0.209,,,Within 5'/3' UTRs,"5', Rv1817",,586,1,0
768,candidate_769,2072559,2072595,1,C,36,21.703,4.264,0,0,0.871,,,Within 5'/3' UTRs,"5', Rv1827",,203,1,0
769,candidate_770,2092160,2092190,1,C,30,7.226,1.786,0,0,0.589,,,AS to 5'/3' UTRs,,"3', Rv1843c; 5', Rv1842c",75,69,0
770,candidate_771,2096609,2096649,1,C,40,6.049,2.069,0,0,0.808,,,AS to 5'/3' UTRs,,"5', Rv1846c",10,228,0
771,candidate_772,2104825,2104860,1,C,35,6.194,1.786,0,0,0.264,,,AS to 5'/3' UTRs,,"5', Rv1856c",2,125,0
772,candidate_773,2104904,2104939,1,C,35,22.833,2.536,1,0,0.036,,,Within 5'/3' UTRs,"5', Rv1857",,81,46,0
773,candidate_774,2107699,2107735,1,C,36,2.243,2.608,0,0,0.549,,,Within 5'/3' UTRs,"3', Rv1859; 5', Rv1860",,16,1,0
774,candidate_775,2125085,2125135,1,C,50,16.471,2.526,0,0,0.385,,,Intergenic,,,261,205,0
775,candidate_776,2307107,2307159,1,C,52,65.774,2.109,0,0,0.033,,,Intergenic,,,121,134,0
776,candidate_777,2378321,2378364,1,C,43,0,1.796,1,0,0.491,,,AS to 5'/3' UTRs,"5', Rv2119","5', Rv2118c",9,22,0
777,candidate_778,2409573,2409675,1,C,102,82.816,3.327,0,0,0.125,,,AS to 5'/3' UTRs,,"3', Rv2151c; 5', Rv2150c",49,22,0
778,candidate_779,2429328,2429419,1,C,91,0.783,3.74,0,1,0.001,,,AS,,Rv2165c,59,8,0
779,candidate_780,2429885,2429935,1,C,50,6.745,3.948,0,0,1,,,AS to 5'/3' UTRs,,"5', Rv2168c",27,224,0
780,candidate_781,2431972,2432028,1,C,56,35.386,1.772,0,0,0.979,,,AS to 5'/3' UTRs,,"5', Rv2169c",3,207,0
781,candidate_782,2446978,2447040,1,C,62,13.841,2.096,0,0,0.992,,,AS to 5'/3' UTRs,,"3', Rv2185c; 5', Rv2184c",32,26,0
782,candidate_783,2453319,2453381,1,C,62,18.381,2.222,0,0,0.738,,,AS to 5'/3' UTRs,,"5', Rv2190c",47,438,0
783,candidate_784,2456856,2456900,1,C,44,5.467,4.767,1,0,0.597,,,Within 5'/3' UTRs,"5', Rv2193",,113,1,0
784,candidate_785,2487533,2487594,1,C,61,145.355,1.772,1,0,0.836,,,Within 5'/3' UTRs,"5', Rv2220",,117,21,0
785,candidate_786,2500385,2500425,1,C,40,11.024,2.88,0,0,0.163,,,AS to 5'/3' UTRs,"3', Rv2226","3', Rvns01",12,20,0
786,candidate_787,2500790,2500821,1,C,31,6.25,4.951,0,1,0.692,,,AS to 5'/3' UTRs,,"5', Rvns01",39,110,0
787,candidate_788,2516715,2516786,1,C,71,3.375,5.537,1,0,0.652,,,Within 5'/3' UTRs,"5', Rv2243",,167,1,0
788,candidate_789,2529960,2529992,1,C,32,11.364,3.196,1,0,0.786,,,AS to 5'/3' UTRs,,"3', Rv2257c; 5', Rv2256c",86,12,0
789,candidate_790,2531899,2532210,1,C,311,0,2.524,0,0,0.393,,,AS to 5'/3' UTRs,"5', Rv2259","5', Rv2258c",2,35,0
