,name,end,start,strand,source
2969,Rv2924c,3239470,3238601,0,Refseq
2970,Rv2925c,3240551,3239829,0,Refseq
2971,Rv2926c,3241171,3240548,0,Refseq
2972,Rv2927c,3241959,3241222,0,Refseq
2973,Rv2928,3242983,3242198,1,Refseq
2974,Rv2929,3243281,3242970,1,Refseq
2975,Rv2930,3245448,3243697,1,Refseq
2976,Rv2931,3251075,3245445,1,Refseq
2977,Rv2932,3255688,3251072,1,Refseq
2978,Rv2933,3262251,3255685,1,Refseq
2979,Rv2934,3267731,3262248,1,Refseq
2980,Rv2935,3272203,3267737,1,Refseq
2981,Rv2936,3273209,3272214,1,Refseq
2982,Rv2937,3274075,3273206,1,Refseq
2983,Rv2938,3274902,3274072,1,Refseq
2984,Rv2939,3276217,3274949,1,Refseq
2985,Rv2940c,3282715,3276380,0,Refseq
2986,Rv2941,3285077,3283335,1,Refseq
2987,Rv2942,3287832,3285070,1,Refseq
2988,Rv2943,3289705,3288464,1,Refseq
2989,Rv2943A,3290235,3289705,1,Refseq
2990,Rv2944,3290506,3289790,1,Refseq
2991,Rv2945c,3291325,3290624,0,Refseq
2992,Rv2946c,3296353,3291503,0,Refseq
2993,Rv2947c,3297840,3296350,0,Refseq
2994,Rv2948c,3299954,3297837,0,Refseq
2995,Rv2949c,3300570,3299971,0,Refseq
2996,Rv2950c,3302344,3300596,0,Refseq
2997,Rv2951c,3304248,3303103,0,Refseq
2998,Rv2952,3305253,3304441,1,Refseq
2999,Rv2953,3306535,3305279,1,Refseq
3000,Rv2954c,3307391,3306666,0,Refseq
3001,Rv2955c,3308545,3307580,0,Refseq
3002,Rv2956,3309399,3308668,1,Refseq
3003,Rv2957,3310297,3309470,1,Refseq
3004,Rv2958c,3312000,3310714,0,Refseq
3005,Rv2959c,3312838,3312101,0,Refseq
3006,Rv2960c,3313201,3312953,0,Refseq
3007,Rv2961,3313672,3313283,1,Refseq
3008,Rv2962c,3315122,3313773,0,Refseq
3009,Rv2963,3316456,3315236,1,Refseq
3010,Rv2964,3317461,3316529,1,Refseq
3011,Rv2965c,3318815,3318330,0,Refseq
3012,Rv2966c,3319467,3318901,0,Refseq
3013,Rv2967c,3323046,3319663,0,Refseq
3014,Rv2968c,3323703,3323071,0,Refseq
3015,Rv2969c,3324476,3323709,0,Refseq
3016,Rv2970A,3326104,3325934,1,Refseq
3017,Rv2970c,3325703,3324573,0,Refseq
3018,Rv2971,3326949,3326101,1,Refseq
3019,Rv2972c,3327736,3327023,0,Refseq
3020,Rv2973c,3329946,3327733,0,Refseq
3021,Rv2974c,3331361,3329949,0,Refseq
3022,Rv2975c,3331612,3331358,0,Refseq
3023,Rv2976c,3332754,3332071,0,Refseq
3024,Rv2977c,3333788,3332787,0,Refseq
3025,Rv2978c,3335164,3333785,0,Refseq
3026,Rv2979c,3335748,3335164,0,Refseq
3027,Rv2980,3336505,3335960,1,Refseq
3028,Rv2981c,3337917,3336796,0,Refseq
3029,Rv2982c,3338999,3337995,0,Refseq
3030,Rv2983,3339762,3339118,1,Refseq
3031,Rv2984,3342082,3339854,1,Refseq
3032,Rv2985,3343118,3342165,1,Refseq
3033,Rv2986c,3343820,3343176,0,Refseq
3034,Rv2987c,3344629,3344033,0,Refseq
3035,Rv2988c,3346075,3344654,0,Refseq
3036,Rv2989,3346848,3346147,1,Refseq
3037,Rv2990c,3347719,3346859,0,Refseq
3038,Rv2991,3348473,3347982,1,Refseq
3039,Rv2992c,3350277,3348805,0,Refseq
3040,Rv2993c,3350993,3350274,0,Refseq
3041,Rv2994,3352606,3351269,1,Refseq
3042,Rv2995c,3353468,3352458,0,Refseq
3043,Rv2996c,3355069,3353483,0,Refseq
3044,Rv2997,3356541,3355099,1,Refseq
3045,Rv2998,3357276,3356815,1,Refseq
3046,Rv2998A,3357428,3357225,0,Refseq
3047,Rv2999,3358567,3357602,1,Refseq
3048,Rv3000,3359271,3358612,1,Refseq
3049,Rv3001c,3360586,3359585,0,Refseq
3050,Rv3002c,3361130,3360624,0,Refseq
3051,Rv3003c,3362986,3361130,0,Refseq
3052,Rv3004,3363686,3363348,1,Refseq
3053,Rv3005c,3364532,3363693,0,Refseq
3054,Rv3006,3365830,3364709,1,Refseq
3055,Rv3007c,3366450,3365836,0,Refseq
3056,Rv3008,3367267,3366644,1,Refseq
3057,Rv3009c,3368793,3367264,0,Refseq
3058,Rv3010c,3369854,3368823,0,Refseq
3059,Rv3011c,3371434,3369950,0,Refseq
3060,Rv3012c,3371730,3371431,0,Refseq
3061,Rv3013,3372471,3371815,1,Refseq
3062,Rv3014c,3374620,3372545,0,Refseq
3063,Rv3015c,3375664,3374651,0,Refseq
3064,Rv3016,3376387,3375758,1,Refseq
3065,Rv3017c,3376852,3376490,0,Refseq
3066,Rv3018A,3378415,3378329,0,Refseq
3067,Rv3018c,3378243,3376939,0,Refseq
3068,Rv3019c,3379001,3378711,0,Refseq
3069,Rv3020c,3379329,3379036,0,Refseq
3070,Rv3021c,3380452,3379376,0,Refseq
3071,Rv3022A,3380993,3380679,0,Refseq
3072,Rv3022c,3380682,3380440,0,Refseq
3073,Rv3023c,3382622,3381375,0,Refseq
3074,Rv3024c,3383888,3382785,0,Refseq
3075,Rv3025c,3385066,3383885,0,Refseq
3076,Rv3026c,3386077,3385163,0,Refseq
3077,Rv3027c,3386814,3386074,0,Refseq
3078,Rv3028c,3388031,3387075,0,Refseq
3079,Rv3029c,3388870,3388070,0,Refseq
3080,Rv3030,3389925,3389101,1,Refseq
3081,Rv3031,3391502,3389922,1,Refseq
3082,Rv3032,3392778,3391534,1,Refseq
3083,Rv3033,3393928,3393380,1,Refseq
3084,Rv3034c,3394921,3394019,0,Refseq
3085,Rv3035,3396461,3395379,1,Refseq
3086,Rv3036c,3397141,3396458,0,Refseq
3087,Rv3037c,3398290,3397214,0,Refseq
3088,Rv3038c,3399408,3398425,0,Refseq
3089,Rv3039c,3400183,3399419,0,Refseq
3090,Rv3040c,3401058,3400192,0,Refseq
3091,Rv3041c,3401918,3401055,0,Refseq
3092,Rv3042c,3403162,3401933,0,Refseq
3093,Rv3043c,3404921,3403200,0,Refseq
3094,Rv3044,3406215,3405136,1,Refseq
3095,Rv3045,3407325,3406285,1,Refseq
3096,Rv3046c,3407688,3407314,0,Refseq
3097,Rv3047c,3408306,3408022,0,Refseq
3098,Rv3048c,3409378,3408404,0,Refseq
3099,Rv3049c,3411083,3409509,0,Refseq
3100,Rv3050c,3411957,3411217,0,Refseq
3101,Rv3051c,3414166,3412085,0,Refseq
3102,Rv3052c,3414684,3414232,0,Refseq
3103,Rv3053c,3414958,3414719,0,Refseq
3104,Rv3054c,3415989,3415435,0,Refseq
3105,Rv3055,3416695,3416081,1,Refseq
3106,Rv3056,3417745,3416705,1,Refseq
3107,Rv3057c,3418662,3417799,0,Refseq
3108,Rv3058c,3419376,3418726,0,Refseq
3109,Rv3059,3420970,3419492,1,Refseq
3110,Rv3060c,3423213,3421741,0,Refseq
3111,Rv3061c,3425427,3423262,0,Refseq
3112,Rv3062,3427107,3425584,1,Refseq
3113,Rv3063,3429519,3427243,1,Refseq
3114,Rv3064c,3430250,3429825,0,Refseq
3115,Rv3065,3430710,3430387,1,Refseq
3116,Rv3066,3431315,3430707,1,Refseq
3117,Rv3067,3431838,3431428,1,Refseq
3118,Rv3068c,3433622,3431979,0,Refseq
3119,Rv3069,3434090,3433692,1,Refseq
3120,Rv3070,3434467,3434087,1,Refseq
3121,Rv3071,3435573,3434464,1,Refseq
3122,Rv3072c,3436322,3435798,0,Refseq
3123,Rv3073c,3436685,3436329,0,Refseq
3124,Rv3074,3438053,3436779,1,Refseq
3125,Rv3075c,3438973,3438050,0,Refseq
3126,Rv3076,3439548,3439072,1,Refseq
3127,Rv3077,3441352,3439541,1,Refseq
3128,Rv3078,3441754,3441353,1,Refseq
3129,Rv3079c,3442597,3441770,0,Refseq
3130,Rv3080c,3445988,3442656,0,Refseq
3131,Rv3081,3447278,3446040,1,Refseq
3132,Rv3082c,3448426,3447404,0,Refseq
3133,Rv3083,3449991,3448504,1,Refseq
3134,Rv3084,3450923,3449997,1,Refseq
3135,Rv3085,3451750,3450920,1,Refseq
3136,Rv3086,3452887,3451781,1,Refseq
3137,Rv3087,3454343,3452925,1,Refseq
3138,Rv3088,3455764,3454340,1,Refseq
3139,Rv3089,3457272,3455761,1,Refseq
3140,Rv3090,3459098,3458211,1,Refseq
3141,Rv3091,3460807,3459116,1,Refseq
3142,Rv3092c,3461734,3460814,0,Refseq
3143,Rv3093c,3462764,3461760,0,Refseq
3144,Rv3094c,3463891,3462761,0,Refseq
3145,Rv3095,3464449,3463973,1,Refseq
3146,Rv3096,3465686,3464547,1,Refseq
3147,Rv3097c,3467091,3465778,0,Refseq
3148,Rv3098c,3467662,3467210,0,Refseq
3149,Rv3099c,3469264,3468413,0,Refseq
3150,Rv3100c,3469783,3469301,0,Refseq
3151,Rv3101c,3470679,3469786,0,Refseq
3152,Rv3102c,3471369,3470680,0,Refseq
3153,Rv3103c,3471850,3471413,0,Refseq
3154,Rv3104c,3472778,3471852,0,Refseq
3155,Rv3105c,3473904,3472768,0,Refseq
3156,Rv3106,3475377,3474007,1,Refseq
3157,Rv3107c,3476961,3475378,0,Refseq
3158,Rv3108,3477500,3477060,1,Refseq
3159,Rv3109,3478728,3477649,1,Refseq
3160,Rv3110,3479174,3478779,1,Refseq
3161,Rv3111,3479683,3479171,1,Refseq
3162,Rv3112,3479951,3479700,1,Refseq
3163,Rv3113,3480742,3480074,1,Refseq
3164,Rv3114,3481289,3480759,1,Refseq
3165,Rv3115,3482698,3481451,1,Refseq
3166,Rv3116,3483945,3482776,1,Refseq
3167,Rv3117,3484807,3483974,1,Refseq
3168,Rv3118,3485111,3484809,1,Refseq
3169,Rv3119,3485575,3485132,1,Refseq
3170,Rv3120,3486174,3485572,1,Refseq
3171,Rv3121,3487711,3486509,1,Refseq
3172,Rv3122,3488559,3488089,1,Refseq
3173,Rv3123,3489063,3488569,1,Refseq
3174,Rv3124,3490375,3489506,1,Refseq
3175,Rv3125c,3491651,3490476,0,Refseq
3176,Rv3126c,3492122,3491808,0,Refseq
3177,Rv3127,3493181,3492147,1,Refseq
3178,Rv3129,3494992,3494660,1,Refseq
3179,Rv3130c,3496366,3494975,0,Refseq
3180,Rv3131,3497549,3496551,1,Refseq
3181,Rv3132c,3499265,3497529,0,Refseq
3182,Rv3133c,3499915,3499262,0,Refseq
3183,Rv3134c,3500749,3499943,0,Refseq
3184,Rv3135,3501732,3501334,1,Refseq
3185,Rv3136,3502936,3501794,1,Refseq
3186,Rv3137,3504175,3503393,1,Refseq
3187,Rv3138,3505283,3504195,1,Refseq
3188,Rv3139,3506769,3505363,1,Refseq
3189,Rv3140,3507995,3506790,1,Refseq
3190,Rv3141,3509066,3508095,1,Refseq
3191,Rv3142c,3509546,3509118,0,Refseq
3192,Rv3143,3510055,3509654,1,Refseq
3193,Rv3144c,3511317,3510088,0,Refseq
3194,Rv3145,3512068,3511682,1,Refseq
3195,Rv3146,3512631,3512077,1,Refseq
3196,Rv3147,3513338,3512628,1,Refseq
3197,Rv3148,3514660,3513338,1,Refseq
3198,Rv3149,3515415,3514657,1,Refseq
3199,Rv3150,3516749,3515412,1,Refseq
3200,Rv3151,3519166,3516746,1,Refseq
3201,Rv3152,3520514,3519282,1,Refseq
3202,Rv3153,3521142,3520507,1,Refseq
3203,Rv3154,3521927,3521139,1,Refseq
3204,Rv3155,3522223,3521924,1,Refseq
3205,Rv3156,3524135,3522234,1,Refseq
3206,Rv3157,3525793,3524132,1,Refseq
3207,Rv3158,3527385,3525790,1,Refseq
3208,Rv3159c,3529163,3527391,0,Refseq
3209,Rv3160c,3529979,3529338,0,Refseq
3210,Rv3161c,3531138,3529990,0,Refseq
3211,Rv3162c,3531645,3531208,0,Refseq
3212,Rv3163c,3532913,3531642,0,Refseq
3213,Rv3164c,3533905,3532943,0,Refseq
3214,Rv3165c,3534395,3533913,0,Refseq
3215,Rv3166c,3535351,3534392,0,Refseq
3216,Rv3167c,3536057,3535431,0,Refseq
3217,Rv3168,3537238,3536102,1,Refseq
3218,Rv3169,3538362,3537238,1,Refseq
3219,Rv3170,3539851,3538505,1,Refseq
3220,Rv3171c,3540745,3539846,0,Refseq
3221,Rv3172c,3541364,3540882,0,Refseq
3222,Rv3173c,3542045,3541443,0,Refseq
3223,Rv3174,3542845,3542138,1,Refseq
3224,Rv3175,3544347,3542860,1,Refseq
3225,Rv3176c,3545300,3544344,0,Refseq
3226,Rv3177,3546307,3545447,1,Refseq
3227,Rv3178,3546797,3546438,1,Refseq
3228,Rv3179,3548907,3547618,1,Refseq
3229,Rv3180c,3549688,3549254,0,Refseq
3230,Rv3181c,3550143,3549691,0,Refseq
3231,Rv3182,3550718,3550374,1,Refseq
3232,Rv3183,3551044,3550715,1,Refseq
3233,Rv3184,3551607,3551281,1,Refseq
3234,Rv3185,3552542,3551604,1,Refseq
3235,Rv3186,3553090,3552764,1,Refseq
3236,Rv3187,3554025,3553087,1,Refseq
3237,Rv3188,3554645,3554298,1,Refseq
3238,Rv3189,3555262,3554642,1,Refseq
3239,Rv3190c,3556687,3555422,0,Refseq
3240,Rv3191c,3558345,3557311,0,Refseq
3241,Rv3192,3560024,3559563,1,Refseq
3242,Rv3193c,3563172,3560194,0,Refseq
3243,Rv3194c,3564286,3563264,0,Refseq
3244,Rv3195,3565782,3564364,1,Refseq
3245,Rv3196,3566687,3565788,1,Refseq
3246,Rv3196A,3566896,3566696,0,Refseq
3247,Rv3197,3568367,3567024,1,Refseq
3248,Rv3197A,3568679,3568401,0,Refseq
3249,Rv3198A,3571589,3571335,1,Refseq
3250,Rv3198c,3571211,3569109,0,Refseq
3251,Rv3199c,3572543,3571602,0,Refseq
3252,Rv3200c,3573669,3572602,0,Refseq
3253,Rv3201c,3577036,3573731,0,Refseq
3254,Rv3202c,3580200,3577033,0,Refseq
3255,Rv3203,3581312,3580638,1,Refseq
3256,Rv3204,3581620,3581315,1,Refseq
3257,Rv3205c,3582505,3581627,0,Refseq
3258,Rv3206c,3583710,3582532,0,Refseq
3259,Rv3207c,3584658,3583801,0,Refseq
3260,Rv3208,3585690,3585004,1,Refseq
3261,Rv3208A,3585949,3585677,0,Refseq
3262,Rv3209,3586834,3586274,1,Refseq
3263,Rv3210c,3587539,3586844,0,Refseq
3264,Rv3211,3589381,3587798,1,Refseq
3265,Rv3212,3590617,3589394,1,Refseq
3266,Rv3213c,3591492,3590692,0,Refseq
3267,Rv3214,3592257,3591646,1,Refseq
3268,Rv3215,3593372,3592254,1,Refseq
3269,Rv3216,3593852,3593520,1,Refseq
3270,Rv3217c,3594235,3593804,0,Refseq
3271,Rv3218,3595433,3594468,1,Refseq
3272,Rv3219,3595967,3595713,1,Refseq
3273,Rv3220c,3597534,3596029,0,Refseq
3274,Rv3221A,3598356,3598051,0,Refseq
3275,Rv3221c,3597766,3597551,0,Refseq
3276,Rv3222c,3598904,3598353,0,Refseq
3277,Rv3223c,3599551,3598901,0,Refseq
3278,Rv3224,3600699,3599851,1,Refseq
3279,Rv3224A,3600823,3600635,1,Refseq
3280,Rv3224B,3601019,3600801,1,Refseq
3281,Rv3225c,3602440,3601016,0,Refseq
3282,Rv3226c,3603322,3602564,0,Refseq
3283,Rv3227,3604729,3603377,1,Refseq
3284,Rv3228,3605718,3604726,1,Refseq
3285,Rv3229c,3607034,3605751,0,Refseq
3286,Rv3230c,3608254,3607112,0,Refseq
3287,Rv3231c,3608873,3608364,0,Refseq
3288,Rv3232c,3609757,3608870,0,Refseq
3289,Rv3233c,3610371,3609781,0,Refseq
3290,Rv3234c,3611189,3610374,0,Refseq
3291,Rv3235,3611941,3611300,1,Refseq
3292,Rv3236c,3613116,3611959,0,Refseq
3293,Rv3237c,3613603,3613121,0,Refseq
3294,Rv3238c,3614398,3613664,0,Refseq
3295,Rv3239c,3617603,3614457,0,Refseq
3296,Rv3240c,3620531,3617682,0,Refseq
3297,Rv3241c,3621254,3620610,0,Refseq
3298,Rv3242c,3622211,3621570,0,Refseq
3299,Rv3243c,3623091,3622249,0,Refseq
3300,Rv3244c,3624910,3623159,0,Refseq
3301,Rv3245c,3626613,3624910,0,Refseq
3302,Rv3246c,3627349,3626663,0,Refseq
3303,Rv3247c,3628063,3627419,0,Refseq
3304,Rv3248c,3629647,3628160,0,Refseq
3305,Rv3249c,3630387,3629752,0,Refseq
3306,Rv3250c,3630566,3630384,0,Refseq
3307,Rv3251c,3630738,3630571,0,Refseq
3308,Rv3252c,3631988,3630738,0,Refseq
3309,Rv3253c,3633584,3632097,0,Refseq
3310,Rv3254,3635063,3633675,1,Refseq
3311,Rv3255c,3636267,3635041,0,Refseq
3312,Rv3256c,3637315,3636275,0,Refseq
3313,Rv3257c,3638709,3637312,0,Refseq
3314,Rv3258c,3639302,3638811,0,Refseq
3315,Rv3259,3639844,3639425,1,Refseq
3316,Rv3260c,3640141,3639872,0,Refseq
3317,Rv3261,3641538,3640543,1,Refseq
3318,Rv3262,3642881,3641535,1,Refseq
3319,Rv3263,3644838,3643177,1,Refseq
3320,Rv3264c,3645977,3644898,0,Refseq
3321,Rv3265c,3646884,3645979,0,Refseq
3322,Rv3266c,3647809,3646895,0,Refseq
3323,Rv3267,3649381,3647885,1,Refseq
3324,Rv3268,3650109,3649420,1,Refseq
3325,Rv3269,3650515,3650234,1,Refseq
3326,Rv3270,3652682,3650526,1,Refseq
3327,Rv3271c,3653347,3652679,0,Refseq
3328,Rv3272,3654632,3653448,1,Refseq
3329,Rv3273,3656931,3654637,1,Refseq
3330,Rv3274c,3658089,3656920,0,Refseq
3331,Rv3275c,3658638,3658114,0,Refseq
3332,Rv3276c,3659924,3658635,0,Refseq
3333,Rv3277,3660696,3659878,1,Refseq
3334,Rv3278c,3661169,3660651,0,Refseq
3335,Rv3279c,3662012,3661212,0,Refseq
3336,Rv3280,3663708,3662062,1,Refseq
3337,Rv3281,3664222,3663689,1,Refseq
3338,Rv3282,3664887,3664219,1,Refseq
3339,Rv3283,3665821,3664928,1,Refseq
3340,Rv3284,3666249,3665818,1,Refseq
3341,Rv3285,3668159,3666357,1,Refseq
3342,Rv3286c,3668954,3668169,0,Refseq
3343,Rv3287c,3669388,3668951,0,Refseq
3344,Rv3288c,3669999,3669586,0,Refseq
3345,Rv3289c,3670411,3670034,0,Refseq
3346,Rv3290c,3671794,3670445,0,Refseq
3347,Rv3291c,3672297,3671845,0,Refseq
3348,Rv3292,3673575,3672328,1,Refseq
3349,Rv3293,3675086,3673602,1,Refseq
3350,Rv3294c,3675995,3675186,0,Refseq
3351,Rv3295,3676731,3676066,1,Refseq
3352,Rv3296,3681316,3676775,1,Refseq
3353,Rv3297,3682087,3681320,1,Refseq
3354,Rv3298c,3683024,3682110,0,Refseq
3355,Rv3299c,3685963,3683051,0,Refseq
3356,Rv3300c,3686900,3685983,0,Refseq
3357,Rv3301c,3687577,3686912,0,Refseq
3358,Rv3302c,3689442,3687685,0,Refseq
3359,Rv3303c,3690938,3689457,0,Refseq
3360,Rv3304,3691620,3691141,1,Refseq
3361,Rv3305c,3692808,3691639,0,Refseq
3362,Rv3306c,3693989,3692805,0,Refseq
3363,Rv3307,3694860,3694054,1,Refseq
3364,Rv3308,3696468,3694864,1,Refseq
3365,Rv3309c,3697093,3696470,0,Refseq
3366,Rv3310,3698097,3697198,1,Refseq
3367,Rv3311,3699383,3698121,1,Refseq
3368,Rv3312A,3701016,3700705,0,Refseq
3369,Rv3312c,3700330,3699404,0,Refseq
3370,Rv3313c,3702184,3701087,0,Refseq
3371,Rv3314c,3703467,3702184,0,Refseq
3372,Rv3315c,3703865,3703464,0,Refseq
3373,Rv3316,3704440,3704102,1,Refseq
3374,Rv3317,3704871,3704437,1,Refseq
3375,Rv3318,3706772,3705000,1,Refseq
3376,Rv3319,3707563,3706772,1,Refseq
3377,Rv3320c,3708070,3707642,0,Refseq
3378,Rv3321c,3708316,3708074,0,Refseq
3379,Rv3322c,3709052,3708438,0,Refseq
3380,Rv3323c,3709714,3709049,0,Refseq
3381,Rv3324c,3710269,3709715,0,Refseq
3382,Rv3325,3710759,3710433,1,Refseq
3383,Rv3326,3711694,3710756,1,Refseq
3384,Rv3327,3713461,3711749,1,Refseq
3385,Rv3328c,3714332,3713394,0,Refseq
3386,Rv3329,3715708,3714392,1,Refseq
3387,Rv3330,3716994,3715777,1,Refseq
3388,Rv3331,3718598,3717090,1,Refseq
3389,Rv3332,3719746,3718595,1,Refseq
3390,Rv3333c,3720782,3719937,0,Refseq
3391,Rv3334,3721697,3721257,1,Refseq
3392,Rv3335c,3722600,3721731,0,Refseq
3393,Rv3336c,3723631,3722621,0,Refseq
3394,Rv3337,3724042,3723656,1,Refseq
3395,Rv3338,3724548,3723904,1,Refseq
3396,Rv3339c,3725844,3724615,0,Refseq
3397,Rv3340,3727476,3726127,1,Refseq
3398,Rv3341,3728627,3727488,1,Refseq
3399,Rv3342,3729355,3728624,1,Refseq
3400,Rv3343c,3736935,3729364,0,Refseq
3401,Rv3344c,3738438,3736984,0,Refseq
3402,Rv3345c,3742774,3738158,0,Refseq
3403,Rv3346c,3743455,3743198,0,Refseq
3404,Rv3347c,3753184,3743711,0,Refseq
3405,Rv3348,3754256,3753765,1,Refseq
3406,Rv3349c,3755033,3754293,0,Refseq
3407,Rv3350c,3767102,3755952,0,Refseq
3408,Rv3351c,3768140,3767346,0,Refseq
3409,Rv3352c,3768593,3768222,0,Refseq
3410,Rv3353c,3768996,3768736,0,Refseq
3411,Rv3354,3769500,3769111,1,Refseq
3412,Rv3355c,3769807,3769514,0,Refseq
3413,Rv3356c,3770649,3769804,0,Refseq
3414,Rv3357,3771048,3770773,1,Refseq
3415,Rv3358,3771302,3771045,1,Refseq
3416,Rv3359,3772534,3771344,1,Refseq
3417,Rv3360,3773019,3772651,1,Refseq
3418,Rv3361c,3773567,3773016,0,Refseq
3419,Rv3362c,3774155,3773574,0,Refseq
3420,Rv3363c,3774504,3774136,0,Refseq
3421,Rv3364c,3774874,3774482,0,Refseq
3422,Rv3365c,3777501,3774871,0,Refseq
3423,Rv3366,3778201,3777737,1,Refseq
3424,Rv3367,3780334,3778568,1,Refseq
3425,Rv3368c,3780979,3780335,0,Refseq
3426,Rv3369,3781412,3780978,1,Refseq
3427,Rv3370c,3784776,3781501,0,Refseq
3428,Rv3371,3786272,3784932,1,Refseq
3429,Rv3372,3787489,3786314,1,Refseq
3430,Rv3373,3788367,3787726,1,Refseq
3431,Rv3374,3788616,3788368,1,Refseq
3432,Rv3375,3790048,3788621,1,Refseq
3433,Rv3376,3790809,3790156,1,Refseq
3434,Rv3377c,3792353,3790848,0,Refseq
3435,Rv3378c,3793248,3792358,0,Refseq
3436,Rv3379c,3794867,3793257,0,Refseq
3437,Rv3380c,3795984,3795100,0,Refseq
3438,Rv3381c,3796361,3796035,0,Refseq
3439,Rv3382c,3797437,3796448,0,Refseq
3440,Rv3383c,3798489,3797437,0,Refseq
3441,Rv3384c,3799635,3799243,0,Refseq
3442,Rv3385c,3799943,3799635,0,Refseq
3443,Rv3386,3800796,3800092,1,Refseq
3444,Rv3387,3801463,3800786,1,Refseq
3445,Rv3388,3803848,3801653,1,Refseq
3446,Rv3389c,3804791,3803919,0,Refseq
3447,Rv3390,3805575,3804865,1,Refseq
3448,Rv3391,3807573,3805621,1,Refseq
3449,Rv3392c,3808437,3807574,0,Refseq
3450,Rv3393,3809387,3808461,1,Refseq
3451,Rv3394c,3811025,3809442,0,Refseq
3452,Rv3395A,3812345,3811719,1,Refseq
3453,Rv3395c,3811636,3811022,0,Refseq
3454,Rv3396c,3814078,3812501,0,Refseq
3455,Rv3397c,3814998,3814090,0,Refseq
3456,Rv3398c,3816106,3815027,0,Refseq
3457,Rv3399,3817175,3816129,1,Refseq
3458,Rv3400,3818027,3817239,1,Refseq
3459,Rv3401,3820402,3818042,1,Refseq
3460,Rv3402c,3821891,3820653,0,Refseq
3461,Rv3403c,3823863,3822262,0,Refseq
3462,Rv3404c,3824584,3823880,0,Refseq
3463,Rv3405c,3825268,3824702,0,Refseq
3464,Rv3406,3826217,3825330,1,Refseq
3465,Rv3407,3826551,3826252,1,Refseq
3466,Rv3408,3826958,3826548,1,Refseq
3467,Rv3409c,3828727,3826991,0,Refseq
3468,Rv3410c,3829910,3828783,0,Refseq
3469,Rv3411c,3831519,3829930,0,Refseq
3470,Rv3412,3832136,3831726,1,Refseq
3471,Rv3413c,3833045,3832146,0,Refseq
3472,Rv3414c,3833676,3833038,0,Refseq
3473,Rv3415c,3834521,3833694,0,Refseq
3474,Rv3416,3835200,3834892,1,Refseq
3475,Rv3417c,3836891,3835272,0,Refseq
3476,Rv3418c,3837288,3836986,0,Refseq
3477,Rv3419c,3838589,3837555,0,Refseq
3478,Rv3420c,3839062,3838586,0,Refseq
3479,Rv3421c,3839694,3839059,0,Refseq
3480,Rv3422c,3840197,3839691,0,Refseq
3481,Rv3423c,3841420,3840194,0,Refseq
3482,Rv3424c,3842076,3841714,0,Refseq
3483,Rv3425,3842769,3842239,1,Refseq
3484,Rv3426,3843734,3843036,1,Refseq
3485,Rv3427c,3844640,3843885,0,Refseq
3486,Rv3428c,3845970,3844738,0,Refseq
3487,Rv3429,3847701,3847165,1,Refseq
3488,Rv3430c,3848805,3847642,0,Refseq
3489,Rv3431c,3850139,3849294,0,Refseq
3490,Rv3432c,3851754,3850372,0,Refseq
3491,Rv3433c,3853213,3851792,0,Refseq
3492,Rv3434c,3853928,3853215,0,Refseq
3493,Rv3435c,3854793,3853939,0,Refseq
3494,Rv3436c,3856889,3855015,0,Refseq
3495,Rv3437,3857387,3856911,1,Refseq
3496,Rv3438,3858239,3857397,1,Refseq
3497,Rv3439c,3859662,3858259,0,Refseq
3498,Rv3440c,3859976,3859665,0,Refseq
3499,Rv3441c,3861370,3860024,0,Refseq
3500,Rv3442c,3861950,3861495,0,Refseq
3501,Rv3443c,3862390,3861947,0,Refseq
3502,Rv3444c,3862926,3862624,0,Refseq
3503,Rv3445c,3863324,3862947,0,Refseq
3504,Rv3446c,3864531,3863317,0,Refseq
3505,Rv3447c,3868238,3864528,0,Refseq
3506,Rv3448,3869755,3868352,1,Refseq
3507,Rv3449,3871119,3869752,1,Refseq
3508,Rv3450c,3872496,3871084,0,Refseq
3509,Rv3451,3873405,3872617,1,Refseq
3510,Rv3452,3874132,3873452,1,Refseq
3511,Rv3453,3874736,3874404,1,Refseq
3512,Rv3454,3876090,3874822,1,Refseq
3513,Rv3455c,3876945,3876052,0,Refseq
3514,Rv3456c,3877432,3876890,0,Refseq
3515,Rv3457c,3878507,3877464,0,Refseq
3516,Rv3458c,3879264,3878659,0,Refseq
3517,Rv3459c,3879692,3879273,0,Refseq
3518,Rv3460c,3880070,3879696,0,Refseq
3519,Rv3461c,3880399,3880286,0,Refseq
3520,Rv3462c,3880653,3880432,0,Refseq
3521,Rv3463,3881764,3880907,1,Refseq
3522,Rv3464,3882832,3881837,1,Refseq
3523,Rv3465,3883442,3882834,1,Refseq
3524,Rv3466,3884193,3883525,1,Refseq
3525,Rv3467,3884917,3883964,1,Refseq
3526,Rv3468c,3886069,3884975,0,Refseq
3527,Rv3469c,3887083,3886073,0,Refseq
3528,Rv3470c,3888802,3887144,0,Refseq
3529,Rv3471c,3889341,3888808,0,Refseq
3530,Rv3472,3889868,3889362,1,Refseq
3531,Rv3473c,3890733,3889948,0,Refseq
3532,Rv3474,3891156,3890830,1,Refseq
3533,Rv3475,3892091,3891051,1,Refseq
3534,Rv3476c,3893720,3892371,0,Refseq
3535,Rv3477,3894389,3894093,1,Refseq
3536,Rv3478,3895607,3894426,1,Refseq
3537,Rv3479,3898885,3895820,1,Refseq
